1 Give the number of main sets
#1 Specify that we are giving the first main set
$1 66 This specifies that this is the first sub-set and that subset has the number of rows, indicated by the second number
39.5	1.8644E+04	0.00E+00	0.00E+00	3.6868	3.6868	0.00E+00	0.00E+00	1.00E+00	1.00E+00	6.7792E+12	6.7792E+12	5.1199E+12	0.1914	0.1914	4.9876E+11	0.00E+00	0.00E+00	0.00E+00
40.5	1.8644E+04	0.00E+00	0.00E+00	3.6868	3.6868	0.00E+00	0.00E+00	1.00E+00	1.00E+00	6.7792E+12	6.7792E+12	5.1199E+12	0.1914	0.1914	4.9876E+11	0.00E+00	0.00E+00	0.00E+00
41.5	1.8644E+04	0.00E+00	0.00E+00	3.6868	3.6868	0.00E+00	0.00E+00	1.00E+00	1.00E+00	6.7792E+12	6.7792E+12	5.1199E+12	0.1914	0.1914	4.9876E+11	0.00E+00	0.00E+00	0.00E+00
42.5	1.8644E+04	0.00E+00	0.00E+00	3.6868	3.6868	0.00E+00	0.00E+00	1.00E+00	1.00E+00	6.7792E+12	6.7792E+12	5.1199E+12	0.1914	0.1914	4.9876E+11	0.00E+00	0.00E+00	0.00E+00
43.5	1.8644E+04	0.00E+00	0.00E+00	3.6868	3.6868	0.00E+00	0.00E+00	1.00E+00	1.00E+00	6.7792E+12	6.7792E+12	5.1199E+12	0.1914	0.1914	4.9876E+11	0.00E+00	0.00E+00	0.00E+00
44.5	1.8644E+04	0.00E+00	0.00E+00	3.6868	3.6868	0.00E+00	0.00E+00	1.00E+00	1.00E+00	6.7792E+12	6.7792E+12	5.1199E+12	0.1914	0.1914	4.9876E+11	0.00E+00	0.00E+00	0.00E+00
45.5	1.8644E+04	0.00E+00	0.00E+00	3.6868	3.6868	0.00E+00	0.00E+00	1.00E+00	1.00E+00	6.7792E+12	6.7792E+12	5.1199E+12	0.1914	0.1914	4.9876E+11	0.00E+00	0.00E+00	0.00E+00
46.5	1.8644E+04	0.00E+00	0.00E+00	3.6868	3.6868	0.00E+00	0.00E+00	1.00E+00	1.00E+00	6.7792E+12	6.7792E+12	5.1199E+12	0.1914	0.1914	4.9876E+11	0.00E+00	0.00E+00	0.00E+00
47.5	1.8644E+04	0.00E+00	0.00E+00	3.6868	3.6868	0.00E+00	0.00E+00	1.00E+00	1.00E+00	6.7792E+12	6.7792E+12	5.1199E+12	0.1914	0.1914	4.9876E+11	0.00E+00	0.00E+00	0.00E+00
48.5	1.8644E+04	0.00E+00	0.00E+00	3.6868	3.6868	0.00E+00	0.00E+00	1.00E+00	1.00E+00	6.7792E+12	6.7792E+12	5.1199E+12	0.1914	0.1914	4.9876E+11	0.00E+00	0.00E+00	0.00E+00
49.5	2.3182E+04	0.00E+00	0.00E+00	3.6805	3.6805	0.00E+00	0.00E+00	1.00E+00	1.00E+00	8.4007E+12	8.4007E+12	6.3445E+12	0.1914	0.1914	6.2015E+11	0.00E+00	0.00E+00	0.00E+00
50.5	2.3182E+04	0.00E+00	0.00E+00	3.6805	3.6805	0.00E+00	0.00E+00	1.00E+00	1.00E+00	8.4007E+12	8.4007E+12	6.3445E+12	0.1914	0.1914	6.2015E+11	0.00E+00	0.00E+00	0.00E+00
51.5	2.3182E+04	0.00E+00	0.00E+00	3.6805	3.6805	0.00E+00	0.00E+00	1.00E+00	1.00E+00	8.4007E+12	8.4007E+12	6.3445E+12	0.1914	0.1914	6.2015E+11	0.00E+00	0.00E+00	0.00E+00
52.5	2.3182E+04	0.00E+00	0.00E+00	3.6805	3.6805	0.00E+00	0.00E+00	1.00E+00	1.00E+00	8.4007E+12	8.4007E+12	6.3445E+12	0.1914	0.1914	6.2015E+11	0.00E+00	0.00E+00	0.00E+00
53.5	2.3182E+04	0.00E+00	0.00E+00	3.6805	3.6805	0.00E+00	0.00E+00	1.00E+00	1.00E+00	8.4007E+12	8.4007E+12	6.3445E+12	0.1914	0.1914	6.2015E+11	0.00E+00	0.00E+00	0.00E+00
54.5	2.3182E+04	0.00E+00	0.00E+00	3.6805	3.6805	0.00E+00	0.00E+00	1.00E+00	1.00E+00	8.4007E+12	8.4007E+12	6.3445E+12	0.1914	0.1914	6.2015E+11	0.00E+00	0.00E+00	0.00E+00
